folder,value,photo_name,photo_name_length
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/20220913_161306.JPG,20220913_161306.JPG,19
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/20220913_161309.JPG,20220913_161309.JPG,19
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/20220913_161311.JPG,20220913_161311.JPG,19
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/20220913_161321.JPG,20220913_161321.JPG,19
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/crossing_all.JPG,crossing_all.JPG,16
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9636.JPG,IMG_9636.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9637.JPG,IMG_9637.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9638.JPG,IMG_9638.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9639.JPG,IMG_9639.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9641.JPG,IMG_9641.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9643.JPG,IMG_9643.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9644.JPG,IMG_9644.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9645.JPG,IMG_9645.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9646_ef2_k_.JPG,IMG_9646_ef2_k_.JPG,19
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9648.JPG,IMG_9648.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9651.JPG,IMG_9651.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9652.JPG,IMG_9652.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9664.JPG,IMG_9664.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9665.JPG,IMG_9665.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9666.JPG,IMG_9666.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9667.JPG,IMG_9667.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9668.JPG,IMG_9668.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9670.JPG,IMG_9670.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9671.JPG,IMG_9671.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9672.JPG,IMG_9672.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9673.JPG,IMG_9673.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9674.JPG,IMG_9674.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9675.JPG,IMG_9675.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9676.JPG,IMG_9676.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9677.JPG,IMG_9677.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9678.JPG,IMG_9678.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9679.JPG,IMG_9679.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9681.JPG,IMG_9681.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9682.JPG,IMG_9682.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9684.JPG,IMG_9684.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9685.JPG,IMG_9685.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9686.JPG,IMG_9686.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9687.JPG,IMG_9687.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9688.JPG,IMG_9688.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9689.JPG,IMG_9689.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9690.JPG,IMG_9690.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9692.JPG,IMG_9692.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9693.JPG,IMG_9693.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9694.JPG,IMG_9694.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9695_ef1_k_.JPG,IMG_9695_ef1_k_.JPG,19
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9696.JPG,IMG_9696.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9697.JPG,IMG_9697.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9698.JPG,IMG_9698.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9699.JPG,IMG_9699.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9700.JPG,IMG_9700.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9701.JPG,IMG_9701.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9702.JPG,IMG_9702.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9703.JPG,IMG_9703.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9704.JPG,IMG_9704.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9705.JPG,IMG_9705.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/IMG_9706.JPG,IMG_9706.JPG,12
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_110056_road.JPG,TimePhoto_20220912_110056_road.JPG,34
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_111335_outlet.JPG,TimePhoto_20220912_111335_outlet.JPG,36
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_111347_downstream.JPG,TimePhoto_20220912_111347_downstream.JPG,40
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_111713_barrel.JPG,TimePhoto_20220912_111713_barrel.JPG,36
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_111945_inlet.JPG,TimePhoto_20220912_111945_inlet.JPG,35
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_112036_upstream.JPG,TimePhoto_20220912_112036_upstream.JPG,38
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_112043.JPG,TimePhoto_20220912_112043.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_112103.JPG,TimePhoto_20220912_112103.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_112320.JPG,TimePhoto_20220912_112320.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_112540.JPG,TimePhoto_20220912_112540.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_114038_u1_k_.JPG,TimePhoto_20220912_114038_u1_k_.JPG,35
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_114250.JPG,TimePhoto_20220912_114250.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_114734_u2_k_.JPG,TimePhoto_20220912_114734_u2_k_.JPG,35
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_114741.JPG,TimePhoto_20220912_114741.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_115237_u3_k_.JPG,TimePhoto_20220912_115237_u3_k_.JPG,35
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_120021_u4_k_.JPG,TimePhoto_20220912_120021_u4_k_.JPG,35
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_140408.JPG,TimePhoto_20220912_140408.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_140519.JPG,TimePhoto_20220912_140519.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_142412.JPG,TimePhoto_20220912_142412.JPG,29
8530,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/8530/TimePhoto_20220912_143059.JPG,TimePhoto_20220912_143059.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/20220908_101222.JPG,20220908_101222.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/20220908_101232.JPG,20220908_101232.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/20220908_101244.JPG,20220908_101244.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/20220908_101305.JPG,20220908_101305.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/20220908_101326.JPG,20220908_101326.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/20220908_101333.JPG,20220908_101333.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/crossing_all.JPG,crossing_all.JPG,16
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9418_road.JPG,IMG_9418_road.JPG,17
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9419_outlet.JPG,IMG_9419_outlet.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9420_barrel.JPG,IMG_9420_barrel.JPG,19
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9421_downstream.JPG,IMG_9421_downstream.JPG,23
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9422.JPG,IMG_9422.JPG,12
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9422_d2_k_.JPG,IMG_9422_d2_k_.JPG,18
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9423.JPG,IMG_9423.JPG,12
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9424_upstream.JPG,IMG_9424_upstream.JPG,21
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/IMG_9425_inlet.JPG,IMG_9425_inlet.JPG,18
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_124223.JPG,TimePhoto_20220910_124223.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_125720.JPG,TimePhoto_20220910_125720.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_125720_u1_k_.JPG,TimePhoto_20220910_125720_u1_k_.JPG,35
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_130336.JPG,TimePhoto_20220910_130336.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_130509.JPG,TimePhoto_20220910_130509.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_130509_u2_k_.JPG,TimePhoto_20220910_130509_u2_k_.JPG,35
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_130526.JPG,TimePhoto_20220910_130526.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_130817.JPG,TimePhoto_20220910_130817.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_131505.JPG,TimePhoto_20220910_131505.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_132401.JPG,TimePhoto_20220910_132401.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_133510.JPG,TimePhoto_20220910_133510.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_134239.JPG,TimePhoto_20220910_134239.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_134410.JPG,TimePhoto_20220910_134410.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_134410_u3_k_.JPG,TimePhoto_20220910_134410_u3_k_.JPG,35
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_134549.JPG,TimePhoto_20220910_134549.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_134549_u4_k_.JPG,TimePhoto_20220910_134549_u4_k_.JPG,35
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_135509.JPG,TimePhoto_20220910_135509.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_143504.JPG,TimePhoto_20220910_143504.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_143724.JPG,TimePhoto_20220910_143724.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_143724_d1_k_.JPG,TimePhoto_20220910_143724_d1_k_.JPG,35
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_143738.JPG,TimePhoto_20220910_143738.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_144042.JPG,TimePhoto_20220910_144042.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_144341.JPG,TimePhoto_20220910_144341.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_144514.JPG,TimePhoto_20220910_144514.JPG,29
198215,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198215/TimePhoto_20220910_145031.JPG,TimePhoto_20220910_145031.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/crossing_all.JPG,crossing_all.JPG,16
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9427_road.JPG,IMG_9427_road.JPG,17
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9428_upstream.JPG,IMG_9428_upstream.JPG,21
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9429_inlet.JPG,IMG_9429_inlet.JPG,18
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9430_downstream.JPG,IMG_9430_downstream.JPG,23
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9431_outlet.JPG,IMG_9431_outlet.JPG,19
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9432.JPG,IMG_9432.JPG,12
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9433_barrel.JPG,IMG_9433_barrel.JPG,19
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9434.JPG,IMG_9434.JPG,12
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9435.JPG,IMG_9435.JPG,12
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9436.JPG,IMG_9436.JPG,12
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/IMG_9437.JPG,IMG_9437.JPG,12
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_104438.JPG,TimePhoto_20220910_104438.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_104438_trashrack_k_.JPG,TimePhoto_20220910_104438_trashrack_k_.JPG,42
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_104451.JPG,TimePhoto_20220910_104451.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_113424.JPG,TimePhoto_20220910_113424.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_113951.JPG,TimePhoto_20220910_113951.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_114623.JPG,TimePhoto_20220910_114623.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_115051.JPG,TimePhoto_20220910_115051.JPG,29
198216,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198216/TimePhoto_20220910_120920.JPG,TimePhoto_20220910_120920.JPG,29
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/20220908_125130.JPG,20220908_125130.JPG,19
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/20220908_125136_inlet.JPG,20220908_125136_inlet.JPG,25
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/crossing_all.JPG,crossing_all.JPG,16
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9438_road.JPG,IMG_9438_road.JPG,17
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9439_outlet.JPG,IMG_9439_outlet.JPG,19
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9440_barrel.JPG,IMG_9440_barrel.JPG,19
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9441.JPG,IMG_9441.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9442_downstream.JPG,IMG_9442_downstream.JPG,23
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9443.JPG,IMG_9443.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9444.JPG,IMG_9444.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9445.JPG,IMG_9445.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9446_upstream.JPG,IMG_9446_upstream.JPG,21
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9562.JPG,IMG_9562.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9563.JPG,IMG_9563.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9563_u1_k_.JPG,IMG_9563_u1_k_.JPG,18
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9564.JPG,IMG_9564.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9565.JPG,IMG_9565.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9566.JPG,IMG_9566.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9566_u2_k_.JPG,IMG_9566_u2_k_.JPG,18
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9567.JPG,IMG_9567.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9568.JPG,IMG_9568.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9569.JPG,IMG_9569.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9570.JPG,IMG_9570.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9571.JPG,IMG_9571.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9572.JPG,IMG_9572.JPG,12
198217,C:/Users/matwi/Projects/repo/fish_passage_skeena_2022_reporting/data/photos/198217/IMG_9572_u3_k_.JPG,IMG_9572_u3_k_.JPG,18
